id,console-name,product-name,loose-price,cib-price,genre
40578,Playstation 4,The Walking Dead Collection,$14.00,$24.47,Action & Adventure
170148,Playstation 4,The Walking Dead Onslaught [Deluxe Edition],$25.00,$32.99,Horror
35178,Playstation 4,The Walking Dead [Game of the Year],$10.48,$10.48,Action & Adventure
37282,Playstation 4,The Walking Dead: A New Frontier,$7.76,$9.79,Action & Adventure
58040,Playstation 4,The Walking Dead: Final Season,$21.49,$23.85,Action & Adventure
1299628,Playstation 4,The Walking Dead: Final Season [Collectors Edition],,,Action & Adventure
170201,Playstation 4,The Walking Dead: Saints and Sinners,$33.27,$34.58,Horror
35208,Playstation 4,The Walking Dead: Season Two,$8.50,$10.71,Action & Adventure
63726,Playstation 4,The Walking Dead: The Telltale Definitive Series,$16.56,$18.44,Action & Adventure
63738,Playstation 4,The Wizards,$14.99,$18.98,Action & Adventure
68569,Playstation 4,The Yakuza Remastered Collection,$29.25,$35.00,Action & Adventure
71645,Playstation 4,The Yakuza Remastered Collection [Day One],$65.49,$75.00,Action & Adventure
34705,Playstation 4,Thief,$8.32,$8.32,Action & Adventure
46992,Playstation 4,Thimbleweed Park,$44.53,$50.96,Action & Adventure
53785,Playstation 4,Thimbleweed Park [Big Box],$46.42,$53.38,Action & Adventure
39649,Playstation 4,This is the Police,$6.31,$8.83,Action & Adventure
50757,Playstation 4,This is the Police II,$8.10,$8.57,Action & Adventure
37175,Playstation 4,Thomas Was Alone,$22.50,$23.00,Action & Adventure
91588,Playstation 4,Those Who Remain,$13.87,$15.39,Horror
50732,Playstation 4,Thumper,$44.33,$63.00,Music
50733,Playstation 4,Thumper Collector's Edition,$103.43,$118.94,Music
65557,Playstation 4,Timespinner,$36.81,$44.69,Action & Adventure
593910,Playstation 4,Tin and Kuna,$20.08,$23.08,Action & Adventure
37707,Playstation 4,Tiny Troopers Joint Ops,$1.45,$12.74,Action & Adventure
45190,Playstation 4,Titan Quest,$9.73,$10.86,Action & Adventure
45192,Playstation 4,Titan Quest Collector's Edition,$45.22,$52.00,Action & Adventure
37071,Playstation 4,Titanfall 2,$4.52,$5.46,Action & Adventure
37074,Playstation 4,Titanfall 2 [Collector's Edition],$228.12,$262.34,Action & Adventure
37072,Playstation 4,Titanfall 2 [Deluxe Edition],$6.99,$8.00,Action & Adventure
55712,Playstation 4,To The Top,$37.11,$52.39,Action & Adventure
59669,Playstation 4,ToeJam and Earl: Back in the Groove,$31.33,$33.71,Platformer
62440,Playstation 4,ToeJam and Earl: Back in the Groove [Collector's Edition],$37.79,$38.48,Action & Adventure
57264,Playstation 4,Toki Tori 2+,$9.99,$14.25,Puzzle
2245521,Playstation 4,Tokyo 2020 Olympic Games,$18.86,$20.75,Sports
65495,Playstation 4,Tokyo Chronos,$60.86,$69.99,Visual Novel
200121,Playstation 4,Tokyo Chronos [Kickerstarter Edition],$107.11,$115.35,Visual Novel
65561,Playstation 4,Tokyo Ghoul: Re Call to Exist,$16.99,$26.45,Action & Adventure
36938,Playstation 4,Tokyo Twilight Ghost Hunters Daybreak Special Gigs,$5.12,$8.67,Action & Adventure
42300,Playstation 4,Tokyo Xanadu EX+,$26.60,$33.94,RPG
42301,Playstation 4,Tokyo Xanadu EX+ Limited Edition,$38.69,$40.78,RPG
36474,Playstation 4,Tom Clancy's The Division,$4.91,$5.77,Action & Adventure
55836,Playstation 4,Tom Clancy's The Division 2,$4.02,$4.45,Action & Adventure
55839,Playstation 4,Tom Clancy's The Division 2 [Gold Edition],$13.90,$15.97,Action & Adventure
55840,Playstation 4,Tom Clancy's The Division 2 [Ultimate Edition],$25.21,$28.99,Action & Adventure
36481,Playstation 4,Tom Clancy's The Division [Collector's Edition],$134.50,$154.67,Action & Adventure
36476,Playstation 4,Tom Clancy's The Division [Gold Edition],$9.99,$12.12,Action & Adventure
34655,Playstation 4,Tomb Raider [Definitive Edition],$8.39,$12.95,Action & Adventure
36080,Playstation 4,Tony Hawk 5,$11.39,$11.49,Extreme Sports
155159,Playstation 4,Tony Hawk's Pro Skater 1 and 2,$19.28,$19.86,Extreme Sports
155161,Playstation 4,Tony Hawk's Pro Skater 1 and 2 [Collector's Edition],$70.44,$76.74,Extreme Sports
161561,Playstation 4,Tony Stewart's All American Racing 2 Game Bundle,$35.71,$38.46,Racing
37285,Playstation 4,Torment: Tides Of Numenera,$6.40,$6.90,RPG
2290992,Playstation 4,Tormented Souls,$28.56,$30.76,Horror
50707,Playstation 4,Toto Temple Deluxe,$20.77,$23.89,Action & Adventure
36803,Playstation 4,Touhou Genso Rondo Bullet Ballet,$16.99,$18.44,Other
36804,Playstation 4,Touhou Genso Rondo Bullet Ballet Limited Edition,$21.78,$21.79,Other
37347,Playstation 4,Touhou Genso Wanderer,$14.44,$18.71,RPG
37348,Playstation 4,Touhou Genso Wanderer Limited Edition,$46.52,$53.52,RPG
47071,Playstation 4,Touhou Genso Wanderer Reloaded,$16.99,$20.18,RPG
53784,Playstation 4,Touhou Genso Wanderer Reloaded [Limited Edition],$45.73,$52.59,RPG
40249,Playstation 4,Touhou Kobuto V: Burst Battle,$12.98,$14.29,Fighting
42364,Playstation 4,Touhou Kobuto V: Burst Battle Limited Edition,$45.51,$50.00,Fighting
37345,Playstation 4,Toukiden 2,$18.38,$36.50,Action & Adventure
35667,Playstation 4,Toukiden: Kiwami,$6.98,$9.95,Action & Adventure
59739,Playstation 4,Tour de France Season 2019,$13.66,$15.71,Racing
46464,Playstation 4,Tower of Guns [Special Edition],$12.50,$15.57,Action & Adventure
40256,Playstation 4,Town of Light,$13.99,$29.69,Action & Adventure
35860,Playstation 4,Toy Soldiers War Chest Hall of Fame Edition,$7.79,$9.16,Action & Adventure
36502,Playstation 4,TrackMania Turbo,$11.30,$11.72,Racing
53756,Playstation 4,Trailblazers,$8.59,$14.11,Racing
47093,Playstation 4,Train Sim World,$16.47,$18.16,Simulation
593912,Playstation 4,Train Sim World 2020,$16.00,$20.82,Simulation
161936,Playstation 4,Transformers: Battlegrounds,$11.73,$11.74,Action & Adventure
36094,Playstation 4,Transformers: Devastation,$20.22,$22.77,Action & Adventure
34944,Playstation 4,Transformers: Rise of the Dark Spark,$32.45,$42.00,Action & Adventure
65624,Playstation 4,Transistor,$43.13,$63.91,Action & Adventure
65205,Playstation 4,Transistor [Collector's Edition],$75.00,$86.25,RPG
34815,Playstation 4,Trials Fusion,$5.89,$9.04,Racing
54990,Playstation 4,Trials Rising [Gold Edition],$7.95,$10.23,Racing
70917,Playstation 4,Trials of Mana,$14.13,$15.93,RPG
2267335,Playstation 4,Tribes of Midgard [Deluxe Edition],$20.12,$28.00,RPG
40526,Playstation 4,Tricky Towers,$14.18,$14.74,Puzzle
67768,Playstation 4,Trine 4: The Nightmare Prince,$8.58,$9.75,Platformer
65444,Playstation 4,Trine: Ultimate Collection,$11.32,$14.78,Platformer
37351,Playstation 4,Troll and I,$7.05,$7.14,Action & Adventure
156472,Playstation 4,Trollhunters: Defenders of Arcadia,$7.30,$7.86,Action & Adventure
35706,Playstation 4,Tropico 5,$10.42,$10.77,Simulation
36995,Playstation 4,Tropico 5 [Complete Collection],$8.60,$13.86,Strategy
63936,Playstation 4,Tropico 6,$17.49,$17.49,Simulation
58605,Playstation 4,Trover Saves the Universe,$9.70,$13.78,Action & Adventure
58272,Playstation 4,Truberbrook,$16.20,$18.59,Action & Adventure
69376,Playstation 4,Truck Driver,$27.19,$28.80,Simulation
2290835,Playstation 4,Truck Racing Championship,$13.47,$15.99,Racing
37081,Playstation 4,Tumblestone,$8.57,$12.50,Action & Adventure
1342591,Playstation 4,Turrican Flashback,$22.95,$23.62,Platformer
90928,Playstation 4,Turtle Beach Stealth 700,$76.00,$79.95,Accessories
2383200,Playstation 4,Twin Breaker: A Sacred Symbols Adventure,,,Action & Adventure
68827,Playstation 4,Two Point Hospital,$13.21,$14.75,Strategy
2736749,Playstation 4,Ty the Tasmanian Tiger HD,$21.42,$23.07,Platformer
46474,Playstation 4,Typoman,$23.41,$26.92,Action & Adventure
34938,Playstation 4,UFC,$4.77,$6.42,Fighting
36504,Playstation 4,UFC 2,$6.74,$7.39,Fighting
36506,Playstation 4,UFC 2 Deluxe Edition,$14.10,$22.00,Fighting
44962,Playstation 4,UFC 3,$9.98,$10.76,Wrestling
44956,Playstation 4,UFC 3 Champions Edition,$15.75,$35.00,Fighting
141511,Playstation 4,UFC 4,$21.44,$23.14,Fighting
58287,Playstation 4,Ugly Dolls,$7.25,$7.50,Action & Adventure
70578,Playstation 4,Ultimate Enhanced Edition Collector's Pack,$125.71,$135.38,RPG
37570,Playstation 4,Ultimate Marvel vs Capcom 3,$56.16,$74.47,Fighting
2386701,Playstation 4,Umihara Kawase Bazooka,$20.25,$23.79,Platformer
628244,Playstation 4,Umihara Kawase Fresh,$26.75,$30.76,Action & Adventure
69294,Playstation 4,UnEpic,$46.43,$50.67,Action & Adventure
38059,Playstation 4,Unbox: Newbie's Adventure,$6.62,$7.69,Action & Adventure
36602,Playstation 4,Uncharted 4 A Thief's End,$5.26,$7.55,Action & Adventure
36604,Playstation 4,Uncharted 4 A Thief's End [Libertalia Collector's Edition],$32.25,$100.16,Action & Adventure
141517,Playstation 4,Uncharted 4 A Thief's End [Playstation Hits],$7.82,$7.82,Action & Adventure
36603,Playstation 4,Uncharted 4 A Thief's End [Special Edition],$32.50,$35.98,Action & Adventure
36100,Playstation 4,Uncharted The Nathan Drake Collection,$8.35,$9.20,Action & Adventure
2021546,Playstation 4,Uncharted the Nathan Drake Collection [Greatest Hits],$5.43,$6.25,Action & Adventure
38633,Playstation 4,Uncharted: The Lost Legacy,$9.57,$11.12,Action & Adventure
91083,Playstation 4,Uncharted: The Lost Legacy [Playstation Hits],$10.43,$11.50,Action & Adventure
68747,Playstation 4,Under Night In-Birth Exe: Late Cl-R,$23.06,$27.01,Fighting
68832,Playstation 4,Under Night In-Birth Exe: Late Cl-R [Collector's Edition],$51.49,$58.99,Fighting
45038,Playstation 4,Under Night In-Birth Exe:Late St,$20.91,$23.82,RPG
2728498,Playstation 4,Undernauts: Labyrinth of Yomi,$42.85,$46.15,RPG
40306,Playstation 4,Undertale,$40.79,$47.35,RPG
40307,Playstation 4,Undertale Collector's Edition,$76.88,$77.63,RPG
593914,Playstation 4,Unicorn Princess,$14.87,$17.10,Action & Adventure
65099,Playstation 4,Unravel Yarny Bundle,$17.43,$19.99,Platformer
35887,Playstation 4,Until Dawn,$6.42,$8.11,Horror
2184501,Playstation 4,Until Dawn [Playstation Hits],$11.74,$12.00,Horror
37005,Playstation 4,Until Dawn: Rush of Blood,$10.26,$12.26,Action & Adventure
105345,Playstation 4,Until Dawn: Rush of Blood [Not For Resale],,,Demo & NFR
161096,Playstation 4,Untitled Goose Game,$17.99,$27.00,Puzzle
170149,Playstation 4,Untitled Goose Game [Lovely Edition],$33.43,$38.44,Puzzle
63645,Playstation 4,Utawarerumono Zan Unmasked Edition,$35.81,$37.46,Action & Adventure
37606,Playstation 4,Utawarerumono: Mask of Deception,$18.50,$48.44,RPG
40505,Playstation 4,Utawarerumono: Mask of Deception Launch Edition,$12.54,$54.95,RPG
39531,Playstation 4,Utawarerumono: Mask of Truth,$18.93,$27.90,RPG
40507,Playstation 4,Utawarerumono: Mask of Truth Launch Edition,$33.57,$36.41,RPG
78374,Playstation 4,Utawarerumono: Prelude to the Fallen [Limited Edition],$133.77,$153.84,Action & Adventure
72135,Playstation 4,Utawarerumono: Prelude to the Fallen [Origins Edition],$118.28,$136.50,RPG
78373,Playstation 4,Utawarerumono: ZAN [Emperor's Edition],$133.75,$153.81,Action & Adventure
50196,Playstation 4,V-Rally 4,$14.37,$15.04,Racing
45785,Playstation 4,VR Demo Disc,$5.50,$6.75,Demo & NFR
40554,Playstation 4,VR Karts,$19.99,$28.00,Racing
66932,Playstation 4,VR Ping Pong Pro,$14.95,$16.68,Sports
69274,Playstation 4,Va-11 Hall-A,$56.20,$56.22,Visual Novel
72255,Playstation 4,Va-11 Hall-A [Collector's Edition],$80.71,$175.00,Visual Novel
2253362,Playstation 4,Vader Immortal: A Star Wars VR Series,$31.31,$36.00,Action & Adventure
58169,Playstation 4,Valentino Rossi,$9.34,$9.99,Racing
1966123,Playstation 4,Valentino Rossi [Day One Edition],$16.06,$18.47,Racing
67047,Playstation 4,Valfaris,$16.97,$19.57,Action & Adventure
37426,Playstation 4,Valhalla Hills,$8.71,$9.00,Strategy
50767,Playstation 4,Valkyria Chronicles 4,$14.53,$14.85,Action & Adventure
50770,Playstation 4,Valkyria Chronicles 4 [Memoirs From Battle Edition],$40.08,$46.09,Action & Adventure
36623,Playstation 4,Valkyria Chronicles Remastered,$12.13,$14.03,Action & Adventure
54464,Playstation 4,Valkyria Chronicles Remastered [Steelbook Edition],$23.38,$25.88,Other
37834,Playstation 4,Valkyria Revolution,$9.55,$10.18,RPG
38585,Playstation 4,Valkyria Revolution: Vanargand Edition,$10.75,$11.31,RPG
51992,Playstation 4,Valthirian Arc Hero School,$9.99,$11.98,RPG
46952,Playstation 4,Vampyr,$9.32,$15.29,Action & Adventure
45188,Playstation 4,Velocity 2X: Critical Mass Edition,$14.25,$15.43,Action & Adventure
38620,Playstation 4,Victor Vran Overkill Edition,$13.71,$15.77,Action & Adventure
37359,Playstation 4,Vikings: Wolves of Midgard,$13.91,$13.97,Action & Adventure
156548,Playstation 4,Void Bastards,$17.64,$26.48,FPS
627123,Playstation 4,Volgarr The Viking,$13.16,$13.16,Action & Adventure
715769,Playstation 4,Volgarr The Viking [Limited Run],$39.28,$45.17,Platformer
50696,Playstation 4,Volume,$20.00,$23.88,Action & Adventure
2392933,Playstation 4,WRC 10,$28.56,$30.76,Racing
36297,Playstation 4,WRC 5,$7.98,$8.45,Racing
37302,Playstation 4,WRC 6,$10.99,$11.17,Racing
39968,Playstation 4,WRC 7,$11.98,$12.43,Racing
72822,Playstation 4,WRC 8,$17.40,$17.99,Racing
1935115,Playstation 4,WRC 9,$18.49,$20.26,Racing
156144,Playstation 4,WWE 2K Battlegrounds,$9.69,$15.95,Wrestling
35372,Playstation 4,WWE 2K15,$14.52,$14.99,Wrestling
35373,Playstation 4,WWE 2K15: Hulkamania Edition,$42.00,$180.81,Wrestling
36207,Playstation 4,WWE 2K16,$11.99,$12.60,Wrestling
36984,Playstation 4,WWE 2K17,$9.70,$9.79,Wrestling
37038,Playstation 4,WWE 2K17 NXT Edition,$23.75,$30.97,Wrestling
40266,Playstation 4,WWE 2K18,$10.85,$12.47,Wrestling
40270,Playstation 4,WWE 2K18 Cena Edition,$38.36,$41.32,Wrestling
40268,Playstation 4,WWE 2K18 Deluxe Edition,$11.49,$16.27,Wrestling
52123,Playstation 4,WWE 2K19,$22.46,$25.79,Wrestling
52124,Playstation 4,WWE 2K19 [Deluxe Edition],$30.67,$34.99,Wrestling
150626,Playstation 4,WWE 2K19 [Woooo Edition],$130.43,$150.00,Wrestling
65271,Playstation 4,WWE 2K20,$16.62,$17.99,Wrestling
65273,Playstation 4,WWE 2K20 [20th Anniversary Edition],$77.31,$89.03,Wrestling
65272,Playstation 4,WWE 2K20 [Deluxe Edition],$24.99,$28.43,Wrestling
67736,Playstation 4,Wandersong,$54.29,$54.99,Platformer
161042,Playstation 4,Warborn,$11.00,$15.26,Strategy
65626,Playstation 4,Wargroove Deluxe Edition,$10.89,$12.95,Strategy
49637,Playstation 4,"Warhammer 40,000 Deathwatch",$11.50,$11.82,Strategy
50091,Playstation 4,"Warhammer 40,000: Inquisitor Martyr",$12.83,$14.63,Strategy
593916,Playstation 4,Warhammer 40000 Mechanicus,$29.84,$34.30,Strategy
36972,Playstation 4,Warhammer The End Times Vermintide,$8.04,$8.07,Action & Adventure
58608,Playstation 4,Warhammer: Chaosbane,$14.89,$15.00,Strategy
59543,Playstation 4,Warhammer: Vermintide II [Deluxe Edition],$10.94,$19.99,FPS
39065,Playstation 4,Warriors All-Stars,$11.00,$14.50,Fighting
35022,Playstation 4,Warriors Orochi 3: Ultimate,$15.89,$29.49,Action & Adventure
52154,Playstation 4,Warriors Orochi 4,$15.61,$16.94,Action & Adventure
69324,Playstation 4,Warriors Orochi 4 Ultimate,$33.11,$39.99,Beat'em Up
36117,Playstation 4,Wasteland 2: Director's Cut,$10.72,$11.07,Action & Adventure
152949,Playstation 4,Wasteland 3,$11.50,$19.68,Action & Adventure
34907,Playstation 4,Watch Dogs,$5.60,$7.11,Action & Adventure
37117,Playstation 4,Watch Dogs 2,$8.19,$8.77,Action & Adventure
37119,Playstation 4,Watch Dogs 2 [Deluxe Edition],$10.00,$13.59,Action & Adventure
37120,Playstation 4,Watch Dogs 2 [Gold Edition],$9.99,$24.05,Action & Adventure
34914,Playstation 4,Watch Dogs [Limited Edition],$14.01,$30.08,Action & Adventure
117322,Playstation 4,Watch Dogs [Special Edition],$6.25,$6.40,Action & Adventure
67575,Playstation 4,Watch Dogs [Steelbook Edition],$7.75,$24.32,Action & Adventure
98594,Playstation 4,Watch Dogs [Target Edition],$6.97,$7.22,Action & Adventure
98593,Playstation 4,Watch Dogs [Walmart Edition],$22.75,$22.75,Action & Adventure
162149,Playstation 4,Watch Dogs: Legion,$13.98,$14.05,Action & Adventure
162155,Playstation 4,Watch Dogs: Legion [Gold Edition],$24.88,$44.76,Action & Adventure
162156,Playstation 4,Watch Dogs: Legion [Ultimate Edition],$30.06,$30.21,Action & Adventure
72338,Playstation 4,Wattam [Apple Variant],$25.00,$26.92,Action & Adventure
72340,Playstation 4,Wattam [Sun Variant],$26.74,$30.75,Other
72339,Playstation 4,Wattam [Sushi Variant],,,Action & Adventure
49640,Playstation 4,We Happy Few,$6.79,$8.58,Horror
49642,Playstation 4,We Happy Few Deluxe Edition,$9.29,$12.98,FPS
37133,Playstation 4,We Sing,$8.70,$10.99,Other
2173289,Playstation 4,We Sing Pop,$13.92,$15.10,Music
2173288,Playstation 4,We Sing Pop! [2-Mic Bundle],$28.86,$33.19,Music
1200103,Playstation 4,Werewolf: The Apocalypse Earthblood,$26.04,$28.30,Action & Adventure
40301,Playstation 4,Werewolves Within,$4.99,$7.15,Action & Adventure
2203372,Playstation 4,West of Dead,$46.16,$53.08,Shoot'em Up
46454,Playstation 4,What Remains of Edith Finch,$77.60,$78.39,Action & Adventure
2451253,Playstation 4,Where the Heart Leads,$21.42,$23.07,Action & Adventure
39981,Playstation 4,White Day,$19.77,$24.44,Action & Adventure
1708946,Playstation 4,Who Wants to Be A Millionaire,$14.98,$15.98,Trivia
37374,Playstation 4,Wild Guns Reloaded,$16.98,$20.00,Action & Adventure
59737,Playstation 4,Will: A Wonderful World,$14.41,$16.57,Action & Adventure
45146,Playstation 4,Windjammers,$27.79,$36.27,Sports
45152,Playstation 4,Windjammers [Collector's Edition],$32.50,$37.37,Sports
37743,Playstation 4,Wipeout Omega Collection,$13.34,$21.36,Racing
45705,Playstation 4,Witch and the Hundred Knight 2,$33.18,$46.56,RPG
53926,Playstation 4,Witch and the Hundred Knight 2 [Limited Edition],$78.75,$94.99,RPG
37922,Playstation 4,Witch and the Hundred Knight Revival,$24.27,$62.04,RPG
37923,Playstation 4,Witch and the Hundred Knight Revival [Limited Edition],$76.71,$85.50,RPG
47075,Playstation 4,Witcher 3: Blood and Wine,$24.77,$28.47,RPG
53925,Playstation 4,Witcher 3: Hearts of Stone,$35.51,$38.24,Action & Adventure
35753,Playstation 4,Witcher 3: Wild Hunt,$8.93,$8.97,Action & Adventure
35757,Playstation 4,Witcher 3: Wild Hunt [Collector's Edition],$163.82,$237.59,Action & Adventure
36798,Playstation 4,Witcher 3: Wild Hunt [Complete Edition],$12.68,$16.14,RPG
627129,Playstation 4,Wizard of Legend,$32.60,$37.49,Action & Adventure
2311959,Playstation 4,Wizards of Brandel,$40.13,$46.15,RPG
35284,Playstation 4,Wolf Among Us,$14.91,$16.55,Action & Adventure
593919,Playstation 4,Wolfenstein Alt History Collection,$26.10,$30.00,FPS
40363,Playstation 4,Wolfenstein II: The New Colossus,$4.94,$6.09,FPS
40365,Playstation 4,Wolfenstein II: The New Colossus [Collector's Edition],$30.00,$35.00,FPS
38631,Playstation 4,Wolfenstein The New Order and The Old Blood,$15.89,$16.62,FPS
62427,Playstation 4,Wolfenstein Youngblood,$6.75,$8.74,FPS
62428,Playstation 4,Wolfenstein Youngblood [Deluxe Edition],$6.60,$7.06,FPS
62435,Playstation 4,Wolfenstein: Cyberpilot,$13.99,$14.57,FPS
34880,Playstation 4,Wolfenstein: The New Order,$5.54,$7.00,FPS
63620,Playstation 4,Wolfenstein: The New Order [Occupied Edition],$143.48,$165.00,Action & Adventure
35822,Playstation 4,Wolfenstein: The Old Blood,$11.78,$13.15,FPS
39934,Playstation 4,Wonder Boy,$17.16,$27.62,Action & Adventure
45047,Playstation 4,Wonder Boy The Dragon's Trap,$17.99,$26.49,Action & Adventure
161636,Playstation 4,Wonder Boy The Dragon's Trap [Collector's Edition],$29.00,$29.00,Platformer
1935128,Playstation 4,Wonder Boy: Asha in Monster World,$30.44,$35.00,Platformer
